Crime_Type,Latitude,Longitude,Date,Time,Weather,Population_Density
Fraud,15.468160587285600,90.75211577979220,2024-07-10,08:12,Foggy,Medium
Arson,32.92495751982040,78.92700254771320,2024-07-12,17:13,Foggy,Medium
Burglary,31.869306221143000,80.7746850254058,2024-08-25,21:59,Foggy,Medium
Vandalism,19.7782321834762,79.90276121442660,2024-09-05,05:55,Rainy,Low
Arson,33.53531061713560,70.20894145617490,2024-05-27,00:31,Stormy,High
Homicide,34.80682799823020,80.27361970099200,2024-10-30,01:50,Stormy,Low
Drug Offense,23.52827669649690,90.70334189472890,2024-05-28,21:39,Clear,Low
Fraud,13.315850543174900,95.55951408885300,2024-01-27,15:30,Foggy,High
Fraud,33.18264128323110,87.3041348090989,2024-12-05,23:44,Stormy,Medium
Drug Offense,14.691273506511700,75.89108332228160,2024-01-06,05:27,Stormy,Medium
Fraud,32.61650552649320,70.42366064614180,2024-08-09,09:21,Rainy,Low
Burglary,17.33574801122280,88.04692425907970,2024-05-29,12:20,Stormy,Low
Homicide,35.3930814897336,74.75869902774170,2024-04-03,10:34,Cloudy,Low
Fraud,11.091936462575000,90.70325938935440,2024-02-03,18:15,Clear,High
Assault,17.173220172699100,85.1783888116747,2024-04-16,15:29,Cloudy,High
Theft,19.31337363383630,77.57067752989470,2024-11-10,06:07,Rainy,Low
Theft,18.17896604156220,85.9147830992236,2024-10-10,03:00,Clear,Low
Fraud,34.952293304555900,93.62040499322270,2024-03-25,03:53,Cloudy,Medium
Vandalism,22.30052541714180,76.43955080518110,2024-03-21,10:38,Foggy,Medium
Robbery,17.51644532477050,70.97985164041720,2024-03-05,14:26,Stormy,Low
Vandalism,31.880578941047900,69.48547914818660,2024-06-01,20:27,Cloudy,Medium
Fraud,17.223784151339400,87.01908293315920,2024-12-13,20:15,Cloudy,High
Homicide,23.556386224210500,73.91719354493380,2024-05-29,16:47,Rainy,Low
Assault,22.307631271959600,83.39385607901590,2024-04-21,00:52,Foggy,Medium
Assault,26.508287168015600,84.8700213943824,2024-02-26,20:26,Rainy,High
Theft,13.347875936737200,87.44178832012330,2024-07-06,01:36,Foggy,Low
Burglary,17.44186494568000,82.0546718697649,2024-02-06,08:45,Clear,Low
Arson,33.63563791430440,69.58544357879690,2024-10-19,02:40,Stormy,Medium
Vandalism,15.693163822280800,77.79526938782160,2024-09-08,19:25,Clear,High
Theft,27.09733261623680,74.40016917939180,2024-12-21,18:41,Cloudy,Medium
Robbery,34.81301721179660,79.94895718047520,2024-05-06,07:59,Cloudy,Low
Fraud,27.09733261623680,74.40016917939180,2024-07-31,23:41,Stormy,Low
Homicide,28.505731514825400,79.40766608977530,2024-06-11,23:35,Stormy,High
Burglary,34.00486485780480,85.45811570214700,2024-04-14,08:42,Clear,Low
Theft,30.945071650417600,75.51150193148110,2024-05-05,03:23,Foggy,High
Homicide,33.24264834589940,78.4592962888529,2024-12-30,06:01,Clear,High
Robbery,15.289032721674100,70.64137403477380,2024-05-27,16:39,Stormy,Low
Burglary,28.209350214133500,92.6665918333837,2024-01-20,13:12,Foggy,Low
Robbery,29.004983257484200,84.45634966812120,2024-07-24,19:08,Stormy,Low
Fraud,10.256243643786900,73.35723480257870,2024-03-07,17:12,Clear,High
Burglary,13.551665981821300,71.26279219973950,2024-09-05,17:25,Stormy,Medium
Assault,31.16618776695000,71.0968957152759,2024-02-25,14:08,Clear,High
Theft,17.56027093505190,70.96947577875380,2024-05-10,15:13,Stormy,Medium
Fraud,19.25331135805060,73.93464864925650,2024-05-28,05:27,Rainy,Low
Theft,31.86256662326890,78.7094443019578,2024-06-21,20:21,Cloudy,High
Robbery,26.32989182949760,88.98602252596800,2024-07-27,11:23,Cloudy,Low
Robbery,21.563386830330000,68.93986192997110,2024-08-29,12:02,Foggy,Low
Vandalism,19.5802820792722,94.44509054621550,2024-04-27,08:22,Cloudy,Low
Assault,30.337792144433400,88.86631084530950,2024-12-16,16:16,Rainy,Low
Vandalism,8.378697994484070,85.58576539649250,2024-10-24,03:28,Cloudy,Medium
Drug Offense,14.667858086550700,87.59218806666360,2024-08-24,10:58,Clear,Low
Robbery,31.611784457745000,70.89180813808340,2024-06-18,08:02,Cloudy,Low
Vandalism,26.996011464423200,94.21789311707480,2024-06-02,03:13,Clear,Medium
Burglary,26.711767709786100,86.44099242580620,2024-07-05,03:32,Cloudy,Medium
Burglary,35.18055492938460,71.93840943622520,2024-09-07,02:22,Clear,Medium
Arson,30.839199966645100,94.53760333929530,2024-10-25,16:18,Stormy,High
Vandalism,21.912326601083400,79.05400702645840,2024-10-20,06:37,Stormy,Medium
Burglary,33.80620834670990,94.64588196014840,2024-09-23,16:47,Cloudy,Low
Drug Offense,28.35673539002450,70.49390941779570,2024-11-21,03:12,Cloudy,Low
Theft,27.634882054808900,92.9948388033509,2024-01-24,00:17,Stormy,High
Robbery,26.6917346693839,77.2798645104011,2024-08-27,01:03,Foggy,High
Homicide,12.74794168497000,92.1364923179435,2024-07-27,17:15,Rainy,High
Robbery,34.208054484795500,88.40583893420290,2024-01-25,03:48,Rainy,High
Robbery,30.211451061634600,93.19220762257960,2024-10-19,00:44,Foggy,Medium
Fraud,21.67648921389200,82.6516142894199,2024-12-30,13:35,Clear,Medium
Homicide,17.82134458637790,76.88075419976920,2024-12-08,17:24,Cloudy,Low
Burglary,24.75672687053600,77.18926442118850,2024-09-27,02:18,Clear,Low
Assault,20.0041085823174,74.57909912361650,2024-05-09,16:48,Cloudy,High
Theft,36.98160136274080,80.17546667841950,2024-02-21,11:25,Clear,High
Robbery,23.83067022292490,73.01162932782300,2024-11-28,05:56,Foggy,Medium
Arson,8.906293976105130,91.61264302636100,2024-12-02,08:02,Foggy,Low
Burglary,28.109105107508400,89.75542974105610,2024-01-01,00:42,Foggy,Low
Theft,22.750152963245700,87.75624694006130,2024-02-13,14:12,Foggy,Low
Homicide,26.628057730675700,94.80208817074530,2024-10-11,15:59,Stormy,High
Robbery,12.983787350969100,82.96653015574220,2024-01-08,21:15,Foggy,High
Robbery,11.52440738189650,83.68961383373010,2024-12-01,14:05,Stormy,Low
Arson,16.817337507404800,74.52209683027600,2024-04-21,00:11,Clear,Low
Robbery,18.420794291997200,88.44298036157800,2024-11-22,05:01,Clear,Medium
Homicide,31.724408174986800,79.06078182102240,2024-08-23,07:13,Cloudy,Medium
Assault,30.502677847725200,70.50081149183170,2024-07-21,15:12,Cloudy,Low
Robbery,23.963185621578500,92.49295631366440,2024-09-09,15:19,Rainy,Medium
Homicide,15.389243450711500,96.67915019808020,2024-01-06,19:41,Clear,High
Homicide,27.07284211805480,83.5531576762558,2024-03-05,23:00,Stormy,Medium
Homicide,30.974122249900200,74.1175491296021,2024-05-27,06:16,Stormy,Medium
Robbery,24.602096613655300,89.24404219492450,2024-12-29,11:12,Rainy,Medium
Fraud,20.168693801929400,93.68289470201960,2024-04-15,11:07,Rainy,Low
Theft,15.593266909088700,84.65218161055600,2024-03-29,22:43,Cloudy,High
Drug Offense,16.21503537727310,72.66789278546440,2024-02-15,16:24,Foggy,High
Homicide,18.42411594651920,87.7891143990661,2024-01-24,00:56,Stormy,Medium
Robbery,35.61637335263180,76.90751182325720,2024-07-02,03:39,Clear,Low
Theft,11.433562128065800,87.30183134860550,2024-04-18,12:25,Clear,High
Drug Offense,8.987498284779460,89.75055853328800,2024-08-09,15:11,Stormy,Low
Robbery,29.753068017753100,69.89186871352740,2024-10-18,05:03,Rainy,High
Arson,17.185006786606300,73.10869747867170,2024-11-03,13:39,Cloudy,High
Drug Offense,35.11551897807620,81.61544811045700,2024-01-14,05:37,Cloudy,Low
Assault,21.254877057816700,94.05380681962080,2024-01-01,09:36,Clear,High
Assault,16.091496377197000,87.79083692465930,2024-04-10,04:16,Foggy,Low
Burglary,14.666516003739100,80.25315801927950,2024-01-19,22:50,Cloudy,High
Homicide,20.60100220334430,79.72420668560620,2024-10-12,10:47,Cloudy,High
Homicide,16.00901623632050,82.16545491947970,2024-10-29,18:10,Stormy,Medium
Arson,20.651741369170400,76.85724992129510,2024-01-27,14:18,Foggy,Low
Theft,33.523675939196300,88.79617010715910,2024-04-28,22:42,Clear,High
Drug Offense,9.365994809074860,74.53203783996310,2024-04-29,19:27,Foggy,Medium
Homicide,36.19933451273370,69.80089839835930,2024-08-09,00:19,Clear,Low
Burglary,10.33846906924890,96.20807132932680,2024-04-18,14:02,Foggy,High
Assault,34.589287217129600,94.11565538277680,2024-03-24,23:43,Cloudy,Low
Vandalism,14.664259626892200,88.85969957596170,2024-05-19,21:22,Rainy,Medium
Vandalism,23.283364685793400,72.1961689786692,2024-01-07,18:50,Rainy,High
Drug Offense,16.902930362557300,69.90497737523160,2024-02-26,15:53,Stormy,Medium
Drug Offense,31.724408174986800,79.06078182102240,2024-05-14,21:54,Foggy,High
Drug Offense,15.330392817566500,84.96706925393640,2024-08-03,17:52,Stormy,Low
Arson,15.626261919804600,83.91730563475790,2024-08-06,09:17,Clear,Medium
Fraud,13.347875936737200,87.44178832012330,2024-01-28,07:05,Stormy,High
Burglary,28.391018906628700,86.9927728551161,2024-05-15,21:14,Rainy,Low
Homicide,17.564288324733,89.44709788527560,2024-08-11,13:10,Stormy,Low
Assault,18.075080799687200,86.25053827220240,2024-04-04,19:06,Stormy,High
Vandalism,22.88801144320190,91.90793255791450,2024-05-30,17:01,Clear,Low
Vandalism,19.25331135805060,73.93464864925650,2024-01-09,10:41,Foggy,High
Assault,33.0759509783187,74.8352042485158,2024-07-26,10:18,Stormy,Low
Theft,17.99772149512050,95.12645704778780,2024-03-23,22:04,Rainy,Low
Arson,20.249078845030800,73.93229487965380,2024-09-24,23:46,Foggy,Medium
Assault,12.561166110493900,76.9451397225139,2024-06-09,12:29,Foggy,Medium
Robbery,11.360535797469800,84.015758726695,2024-06-30,16:32,Rainy,High
Robbery,15.201347418025100,68.66402717243910,2024-01-08,01:48,Foggy,Medium
Arson,20.257073146146300,71.06791627967270,2024-07-05,19:32,Clear,High
Drug Offense,24.73725326841940,79.01193764177920,2024-08-01,00:41,Stormy,Medium
Vandalism,21.41982286151990,93.73885480479080,2024-11-19,06:07,Stormy,Medium
Arson,29.004983257484200,84.45634966812120,2024-03-29,09:11,Clear,High
Drug Offense,26.32989182949760,88.98602252596800,2024-07-29,10:50,Clear,High
Robbery,36.31635754959790,75.3984921330727,2024-05-01,00:04,Stormy,Low
Fraud,31.283605898658800,85.76566644319660,2024-02-18,17:57,Rainy,High
Homicide,26.19441158496560,93.74309954473210,2024-09-05,04:22,Rainy,Low
Drug Offense,28.53715173302290,78.5904669978337,2024-12-02,19:59,Stormy,Low
Homicide,16.47737767330450,88.97226278437550,2024-02-02,13:16,Rainy,High
Burglary,33.50526597281970,94.07094007828070,2024-10-21,10:30,Clear,High
Robbery,15.517381998714500,93.59281481071870,2024-08-13,21:11,Rainy,High
Arson,36.8503195737356,87.46342442022320,2024-05-29,05:15,Cloudy,High
Theft,35.74704431255450,84.87238795224480,2024-08-11,02:51,Stormy,Low
Homicide,18.19106292123760,77.27318217278700,2024-03-20,14:20,Clear,Medium
Assault,17.42495547502770,88.89135704381080,2024-11-20,04:17,Cloudy,Medium
Fraud,36.05993029414580,85.42352911726220,2024-03-31,20:05,Clear,Low
Assault,28.707285232255500,91.52702868782550,2024-01-30,15:17,Clear,High
Drug Offense,27.443313529862300,90.36974560211670,2024-04-29,02:19,Cloudy,High
Robbery,36.602677283508600,69.43994632086740,2024-05-24,15:08,Stormy,Low
Homicide,18.585138204674400,68.56675763465620,2024-12-26,21:00,Cloudy,Medium
Homicide,34.81301721179660,79.94895718047520,2024-08-15,22:30,Rainy,Low
Theft,17.99772149512050,95.12645704778780,2024-04-09,20:15,Foggy,High
Theft,8.656391554217720,81.41848819383020,2024-02-29,11:42,Rainy,Low
Robbery,9.892652351898830,69.27788644425560,2024-01-18,17:48,Cloudy,Medium
Burglary,26.219351130217000,84.2077868681283,2024-06-14,00:25,Foggy,High
Robbery,15.303198998816600,70.33352593968410,2024-12-28,16:20,Rainy,High
Theft,21.55093226892330,70.22494278289050,2024-01-22,22:38,Clear,High
Robbery,13.879136242762400,90.65012831270030,2024-09-13,02:59,Foggy,Low
Assault,12.694730114824000,71.4674190646052,2024-02-12,03:39,Clear,Low
Homicide,23.00893517163640,90.00703211462490,2024-12-02,02:00,Foggy,Medium
Assault,10.91094621650530,81.8423580085821,2024-03-29,17:09,Stormy,Medium
Burglary,34.16384078545330,70.58827103188450,2024-12-28,11:31,Cloudy,High
Vandalism,36.27441246736800,77.13907053449900,2024-04-17,18:29,Foggy,High
Homicide,31.14497813498940,77.46919193635260,2024-09-16,18:08,Clear,Medium
Vandalism,13.928101466639600,78.03282542068890,2024-04-23,19:57,Foggy,High
Homicide,36.0422899948218,92.01799736094330,2024-11-14,21:47,Cloudy,High
Burglary,11.214509761306300,86.8628911445068,2024-12-28,20:55,Clear,Low
Burglary,32.036974564708400,88.91394276687020,2024-07-09,21:27,Cloudy,Medium
Assault,27.30522797630210,88.5687197816946,2024-10-07,00:58,Cloudy,Medium
Homicide,31.48912724897480,82.9764871886807,2024-10-24,22:22,Foggy,Medium
Drug Offense,10.599743726711300,89.88000049609720,2024-02-06,08:04,Rainy,Low
Burglary,31.61105742797580,96.73024153352160,2024-04-02,14:29,Clear,Medium
Arson,21.374043978088700,89.20154697444570,2024-09-21,04:32,Foggy,Medium
Homicide,13.991234838277500,96.38518963737550,2024-08-17,09:33,Foggy,Medium
Vandalism,24.76796862273200,70.04917380589350,2024-04-17,08:22,Rainy,High
Assault,29.412484041748500,83.23922470400870,2024-12-19,18:12,Cloudy,Low
Theft,22.707399990753300,82.62525309953830,2024-06-19,09:33,Stormy,Medium
Fraud,23.963185621578500,92.49295631366440,2024-05-12,18:34,Foggy,Medium
Robbery,28.0551581689508,89.75185507987290,2024-10-16,06:50,Clear,Medium
Drug Offense,15.198292267626400,82.55450240283640,2024-03-25,11:42,Cloudy,Low
Theft,11.433562128065800,87.30183134860550,2024-02-25,04:51,Clear,Low
Robbery,17.764343755922700,81.75355627271750,2024-09-06,16:55,Rainy,Medium
Arson,13.053356411413500,88.08217481878880,2024-08-14,07:45,Stormy,Medium
Arson,22.803387252740100,95.2064460095827,2024-05-03,09:20,Foggy,Low
Arson,14.063216140370500,83.754776756878,2024-04-25,08:40,Clear,High
Robbery,11.91851663033630,90.75471417371160,2024-12-16,23:02,Stormy,High
Assault,28.010673942385100,86.52162013212860,2024-11-01,21:34,Rainy,Low
Theft,9.399892836215010,74.31027874595100,2024-05-09,04:00,Clear,High
Vandalism,27.989118660674200,80.18639217955050,2024-05-28,06:43,Clear,Medium
Arson,14.300504072618800,81.83926187828390,2024-07-11,11:25,Foggy,Medium
Drug Offense,15.593266909088700,84.65218161055600,2024-02-28,11:36,Foggy,High
Fraud,35.53070879542060,89.95599482415250,2024-02-20,04:53,Stormy,Low
Homicide,9.478238210151560,84.74281294804710,2024-01-29,01:00,Cloudy,High
Robbery,30.368339476690500,70.61272276100010,2024-07-26,07:36,Stormy,Medium
Assault,26.889997955920400,73.07651800456170,2024-04-15,11:09,Stormy,Low
Arson,14.667858086550700,87.59218806666360,2024-02-13,07:03,Cloudy,Low
Homicide,36.98160136274080,80.17546667841950,2024-09-10,05:44,Rainy,Low
Drug Offense,21.34174884151680,70.38904571371880,2024-11-01,18:22,Foggy,Low
Arson,9.912273083807070,82.99302174344320,2024-09-17,02:59,Clear,Medium
Fraud,22.79457645244030,90.14277904333080,2024-04-01,19:52,Cloudy,High
Vandalism,17.79387506302500,79.86996433125460,2024-07-15,01:18,Stormy,Medium
Theft,11.93831161806940,85.31870624552400,2024-09-18,19:16,Cloudy,Medium
Robbery,19.348477780184500,68.99248894256080,2024-07-27,19:24,Cloudy,Low
Drug Offense,10.430504968801200,78.46955470090660,2024-04-10,23:07,Foggy,Medium
Homicide,27.936410403150100,93.87949076574990,2024-06-21,10:09,Stormy,High
Assault,32.541261515070200,94.44984252580240,2024-01-02,10:47,Stormy,Low
Theft,17.51644532477050,70.97985164041720,2024-05-14,16:01,Foggy,High
Vandalism,33.92304884053580,73.63292461517650,2024-04-14,08:22,Clear,High
Homicide,16.002047162427800,75.76371962464700,2024-12-22,07:25,Foggy,Low
Burglary,17.120461710200900,70.56110731100110,2024-01-31,19:36,Foggy,Low
Homicide,24.395848224124800,68.28350539727870,2024-12-18,14:06,Cloudy,Low
Drug Offense,12.831286410046300,81.32747599415680,2024-03-02,20:34,Rainy,High
Homicide,8.259607141383320,92.46466362330140,2024-09-26,04:56,Cloudy,High
Fraud,11.360535797469800,84.015758726695,2024-02-01,13:06,Clear,High
Theft,14.666516003739100,80.25315801927950,2024-08-19,23:10,Clear,High
Theft,33.31032739076580,95.66233322461670,2024-07-29,15:57,Rainy,Medium
Arson,30.823429483334300,77.7018360550412,2024-02-15,02:10,Cloudy,High
Fraud,25.732345602618400,79.49981060973550,2024-10-25,07:24,Foggy,High
Theft,31.291213012011000,77.11897333067010,2024-11-03,14:02,Cloudy,Low
Vandalism,15.912898987979000,71.86758980781310,2024-01-22,17:06,Cloudy,Low
Homicide,11.627219861303700,91.0836381948723,2024-02-20,22:58,Clear,Low
Burglary,35.36950773914320,83.48063992744850,2024-11-26,06:17,Foggy,High
Burglary,16.617004093089800,93.37189992022310,2024-08-11,13:37,Foggy,Medium
Assault,28.78708825234250,70.11008554681220,2024-02-25,06:46,Foggy,High
Drug Offense,10.91094621650530,81.8423580085821,2024-02-13,07:07,Stormy,High
Vandalism,32.3019304800741,77.88176456043640,2024-06-18,22:57,Cloudy,High
Theft,15.01936502319120,90.422830423415,2024-07-03,05:59,Rainy,Low
Homicide,17.79387506302500,79.86996433125460,2024-12-24,07:19,Stormy,Low
Drug Offense,16.27290170546920,90.96244225035540,2024-05-17,18:53,Foggy,High
Assault,23.283364685793400,72.1961689786692,2024-03-02,14:00,Rainy,High
Robbery,16.776488250831700,77.96244642987780,2024-06-24,03:46,Rainy,Low
Arson,22.88801144320190,91.90793255791450,2024-08-17,07:56,Foggy,High
Homicide,20.978736115259400,84.13956114002680,2024-10-21,06:11,Cloudy,Medium
Burglary,27.410155498385900,76.31666493772640,2024-09-28,07:49,Cloudy,High
Vandalism,12.401385056760500,96.5046865109098,2024-05-09,04:40,Rainy,Low
Homicide,33.65782504927230,72.92587915317120,2024-08-11,09:20,Rainy,Low
Homicide,33.31032739076580,95.66233322461670,2024-06-12,04:13,Rainy,Low
Burglary,30.896391221541000,80.30293041369370,2024-04-03,07:23,Foggy,Medium
Theft,22.42597763375150,81.5728695494088,2024-07-01,03:48,Cloudy,Medium
Vandalism,12.219871144591400,72.26008386240970,2024-03-12,11:20,Stormy,High
Assault,34.360471081230800,93.96864306358510,2024-08-23,03:26,Rainy,Low
Assault,33.160662808475400,77.25727003666880,2024-06-26,02:50,Foggy,High
Assault,24.328194007462500,85.91353724603930,2024-06-15,02:40,Stormy,High
Drug Offense,27.734136901947000,69.07317531596010,2024-12-25,18:56,Rainy,Medium
Robbery,18.17896604156220,85.9147830992236,2024-06-28,13:27,Cloudy,High
Robbery,28.010673942385100,86.52162013212860,2024-07-29,18:35,Stormy,Low
Vandalism,32.59526405083980,75.26681104551510,2024-10-26,23:58,Stormy,Medium
Fraud,25.80395727429020,90.02882300225320,2024-11-14,19:29,Foggy,Medium
Robbery,33.53531061713560,70.20894145617490,2024-01-24,19:39,Rainy,Medium
Theft,25.2143606309797,84.86146219766210,2024-09-21,10:03,Stormy,Low
Theft,24.489447147635900,84.11453926115800,2024-12-21,22:30,Rainy,High
Burglary,25.479040639749200,71.17602700481190,2024-05-20,03:39,Stormy,Medium
Vandalism,18.440162600196700,68.78848609462320,2024-12-17,14:48,Stormy,High
Robbery,20.199837847573300,77.9381640569848,2024-07-03,07:25,Cloudy,High
Fraud,33.818275342736300,85.07653781070850,2024-03-08,13:13,Clear,Low
Burglary,24.169535241919300,92.06778309918290,2024-11-30,23:11,Rainy,Medium
Theft,26.32989182949760,88.98602252596800,2024-04-04,19:15,Cloudy,Low
Burglary,16.817337507404800,74.52209683027600,2024-04-27,03:56,Rainy,Low
Arson,12.995700922152000,86.36734705679710,2024-04-30,09:46,Clear,Low
Robbery,10.678021425717700,70.56376832905970,2024-06-13,06:17,Rainy,Medium
Assault,30.847957030603400,68.01766491800240,2024-08-27,20:42,Clear,Medium
Fraud,22.750152963245700,87.75624694006130,2024-12-23,19:00,Clear,High
